#permanent_code,gen1,gen2,gen3,level,name,imp,org_code
151191575;9;3;23;3;Drug Store;9999;9361051
151191576;9;3;24;3;Dry cleaners;9999;9361010
151191577;9;3;25;3;Electrical Appliance;9999;9361052
151191578;9;3;26;3;Electrical, Office & IT: Camera's & Photography ;9999;9361011
151191579;9;3;27;3;Electrical, Office & IT: Computer & Computer Supplies;9999;9361012
151191580;9;3;28;3;Electrical, Office & IT: Consumer Electronics;9999;9361013
151191581;9;3;29;3;Electrical, Office & IT: Office Equipment;9999;9361014
151191582;9;3;30;3;Factory Outlet;9999;9361016
151191583;9;3;31;3;Florists;9999;9361017
151191584;9;3;32;3;Food & Drinks: Bakers;9999;9361018
151191585;9;3;33;3;Food & Drinks: Butchers;9999;9361019
151191586;9;3;34;3;Food & Drinks: Fishmongers;9999;9361020
151191587;9;3;35;3;Food & Drinks: Food markets;9999;9361021
151191588;9;3;36;3;Food & Drinks: Green Grocers;9999;9361022
151191589;9;3;37;3;Food & Drinks: Grocers;9999;9361023
151191590;9;3;38;3;Food & Drinks: Other Food Shops;9999;9361024
151191591;9;3;39;3;Food & Drinks: Wine & Spirits;9999;9361025
151191592;9;3;40;3;Furniture/Home Furnishings;9999;9361054
151191593;9;3;41;3;Gifts, Cards, Novelties & Souvenirs;9999;9361026
151191594;9;3;42;3;Glassware/Ceramic;9999;9361055
151191595;9;3;43;3;Hairdressers & Barbers;9999;9361027
151191596;9;3;44;3;Hardware;9999;9361069
151191597;9;3;45;3;Hobby/Free Time;9999;9361053
151191598;9;3;46;3;House & Garden: Carpet/Floor Coverings;9999;9361028
151191599;9;3;47;3;House & Garden: Curtains/Textiles;9999;9361029
151191600;9;3;48;3;House & Garden: Do-It-Yourself Centers;9999;9361030
151191601;9;3;49;3;House & Garden: Furniture & Fittings;9999;9361031
151191602;9;3;50;3;House & Garden: Garden Centers & Services;9999;9361032
151191603;9;3;51;3;House & Garden: Glass & Windows;9999;9361080
151191604;9;3;52;3;House & Garden: Kitchens & Bathrooms;9999;9361033
151191605;9;3;53;3;House & Garden: Lighting;9999;9361034
151191606;9;3;54;3;House & Garden: Painting & Decorating;9999;9361035
151191607;9;3;55;3;Jewelry, Clocks & Watches;9999;9361036
151191608;9;3;56;3;Laundry;9999;9361045
151191609;9;3;57;3;Local Specialities;9999;9361056
151191610;9;3;58;3;Lottery Shop;9999;9361071
151191611;9;3;59;3;Marine Electronic Equipment;9999;9361065
151191612;9;3;60;3;Medical Supplies & Equipment;9999;9361043
151191613;9;3;61;3;Mobile Phone Shop;9999;9361075
151191614;9;3;62;3;Musical Instruments;9999;9361059
151191615;9;3;63;3;Nail Salon;9999;9361068
151191616;9;3;64;3;Newsagents & Tobacconists;9999;9361037
151191617;9;3;65;3;Opticians;9999;9361038
151191618;9;3;66;3;Pawn Shop;9999;9361070
151191619;9;3;67;3;Pet Supplies;9999;9361064
151191620;9;3;68;3;Photocopy;9999;9361047
151191621;9;3;69;3;Photo Lab/Development;9999;9361046
151191622;9;3;70;3;Real Estate Agents;9999;9361015
151191623;9;3;71;3;Recycling Shop;9999;9361057
151191624;9;3;72;3;Retail Outlet;9999;9361063
151191625;9;3;73;3;Security Products;9999;9361078
151191626;9;3;74;3;Shopping Service;9999;9361062
151191627;9;3;75;3;Specialty Foods;9999;9361061
151191628;9;3;76;3;Sports Equipment & Clothing;9999;9361039
151191629;9;3;77;3;Stamp Shop;9999;9361074
151191630;9;3;78;3;Tailor Shop;9999;9361077
151191631;9;3;79;3;Toys & Games;9999;9361040
151191632;9;3;80;3;Travel Agents;9999;9361041
151191633;9;3;81;3;Unspecified;9999;9361001
151191634;9;3;82;3;Variety Store;9999;9361081
151191635;9;3;83;3;Wholesale Clubs;9999;9361066
167968769;10;3;1;3;Fitness Club & Center;9;7320002
167968770;10;3;2;3;Horse Riding;9;7320003
167968771;10;3;3;3;Sports Center;9;7320004
167968772;10;3;4;3;Squash Court;9;7320006
167968773;10;3;5;3;Thematic Sport;9;7320005
167968774;10;3;6;3;Unspecified;9;7320001
168034305;10;4;1;3;Athletic;9999;7374002
168034306;10;4;2;3;Baseball;9999;7374009
168034307;10;4;3;3;Basketball;9999;7374012
168034308;10;4;4;3;Cricket Ground;9999;7374003
168034309;10;4;5;3;Football;9999;7374010
168034310;10;4;6;3;Horse Racing;9999;7374005
168034311;10;4;7;3;Ice Hockey;9999;7374008
168034312;10;4;8;3;Motor Sport;9999;7374011
168034313;10;4;9;3;Multi-Purpose;9999;7374006
168034314;10;4;10;3;Netball;9999;7374014
168034315;10;4;11;3;Race Track;9999;7374013
168034316;10;4;12;3;Rugby Ground;9999;7374007
168034317;10;4;13;3;Soccer;9999;7374004
168034318;10;4;14;3;Unspecified;9999;7374001
184745985;11;3;1;3;Arch;9;7376012
184745986;11;3;2;3;Bridge;9;7376010
184745987;11;3;3;3;Building;9;7376002
184745988;11;3;4;3;Dam;9;7376007
184745989;11;3;5;3;Mausoleum/Grave;9;7376011
184745990;11;3;6;3;Monument;9;7376003
184745991;11;3;7;3;Natural Attraction;9;7376004
184745992;11;3;8;3;Observatory;9;7376005
184745993;11;3;9;3;Planetarium;9;7376006
184745994;11;3;10;3;Statue;9;7376013
184745995;11;3;11;3;Tower;9;7376009
184745996;11;3;12;3;Tunnel;9;7376008
184745997;11;3;13;3;Unspecified;9;7376001
184745998;11;3;14;3;Water Hole;9;7376014
184811521;11;4;1;3;Ashram;9999;7339007
184811522;11;4;2;3;Church;9999;7339002
184811523;11;4;3;3;Gurudwara;9999;7339006
184811524;11;4;4;3;Mosque;9999;7339003
184811525;11;4;5;3;Pagoda;9999;7339008
184811526;11;4;6;3;Synagogue;9999;7339004
184811527;11;4;7;3;Temple;9999;7339005
184811528;11;4;8;3;Unspecified;9999;7339001
201392129;12;1;1;3;Airline Access;9999;7389002
201392130;12;1;2;3;Security Gate;9999;7389004
201392131;12;1;3;3;Station Access;9999;7389003
201392132;12;1;4;3;Unspecified;9999;7389001
201457665;12;2;1;3;Airfield;9;7383005
201457666;12;2;2;3;Military Authority;9;7383004
201457667;12;2;3;3;Private Authority;9;7383003
201457668;12;2;4;3;Public Authority;9;7383002
201457669;12;2;5;3;Unspecified;9;7383001
201850881;12;8;1;3;Bus Stop;9999;9942002
201850882;12;8;2;3;Coach Stop;9999;9942005
201850883;12;8;3;3;Taxi Stand;9999;9942003
201850884;12;8;4;3;Tram Stop;9999;9942004
201850885;12;8;5;3;Unspecified;9999;9942001
201916417;12;9;1;3;International;9;7380002
201916418;12;9;2;3;Metro;9;7380005
201916419;12;9;3;3;National;9;7380003
201916420;12;9;4;3;Railway Siding;9;7380006
201916421;12;9;5;3;(Sub) Urban;9;7380004
201916422;12;9;6;3;Unspecified;9;7380001
